,Area,Location,No. of Bedrooms,New/Resale,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Clubhouse,Gas Connection,Price_in_Lakhs
459,850,Borivali East,2,0,1,0,0,1,0,1,135.0
460,560,Borivali East,1,0,1,1,0,1,1,1,90.0
461,800,Borivali East,2,0,1,0,0,0,0,1,140.0
462,600,Borivali East,1,1,1,0,0,1,1,1,87.0
463,1700,Borivali East,3,0,1,0,0,1,0,0,285.0
464,880,Borivali East,2,1,1,0,0,0,0,0,122.0
465,2500,Borivali East,4,1,1,0,0,0,1,1,399.0
466,595,Borivali East,1,0,1,1,0,1,1,1,87.0
467,1785,Borivali West,3,1,1,1,1,1,1,0,335.0
468,2030,Borivali West,3,1,1,1,1,1,1,0,386.0
469,1300,Borivali West,2,1,1,1,0,1,1,0,220.0
470,900,Borivali West,2,0,1,1,1,1,0,1,162.99999
471,670,Borivali West,1,0,1,1,0,1,0,0,110.0
472,816,Borivali West,2,1,1,1,0,0,0,0,130.0
473,495,Borivali West,1,0,1,1,0,0,0,0,75.0
474,2700,Borivali West,5,0,1,1,0,1,1,1,525.0
475,867,Borivali West,2,1,1,1,0,1,0,0,159.0
476,539,Borivali West,1,0,1,1,0,1,1,1,99.0
477,600,Borivali West,1,0,1,0,0,0,0,1,110.0
478,500,Borivali West,1,0,0,0,0,0,0,0,105.0
479,1050,Borivali West,2,1,1,0,0,0,0,1,185.0
480,550,Borivali West,1,0,1,0,0,0,0,1,86.0
481,650,Borivali West,1,1,0,0,0,0,0,0,112.0
482,600,Borivali West,1,0,0,0,0,0,0,0,115.0
483,600,Borivali West,1,0,1,0,0,0,0,1,100.0
484,899,Borivali West,2,0,0,0,0,0,0,0,133.0
485,650,Borivali West,1,0,1,0,0,0,0,1,105.0
486,1000,Borivali West,2,0,0,0,0,0,0,0,200.0
487,600,Borivali West,1,0,1,0,0,0,0,1,89.0
488,1670,Borivali West,3,0,1,0,0,0,0,1,287.0
489,750,Borivali West,2,0,1,0,0,0,1,0,160.0
490,360,Borivali West,1,0,0,0,0,0,0,0,65.0
491,742,Borivali West,2,0,0,0,0,0,0,0,135.0
492,756,Borivali West,2,1,1,1,0,1,0,0,165.0
493,1100,Borivali West,3,0,1,0,0,0,0,1,235.0
494,630,Borivali West,2,0,0,0,0,0,0,1,97.5
495,1500,Borivali West,3,1,0,0,0,0,0,1,275.0
496,650,Borivali West,1,0,1,1,0,1,1,0,95.0
497,1100,Borivali West,3,0,0,0,0,0,0,0,235.0
498,650,Borivali West,1,0,0,0,0,0,0,0,115.0
499,710,Borivali West,2,0,0,0,0,0,0,0,145.0
500,400,Borivali West,1,0,1,0,0,0,0,1,65.0
501,325,Borivali West,1,0,1,0,0,0,0,1,53.25
502,635,Borivali West,1,0,1,1,0,1,1,1,95.0
503,900,Borivali West,2,0,1,0,0,0,0,1,135.0
504,2400,Borivali West,3,0,1,0,0,0,0,1,425.0
505,697,Borivali West,2,1,1,0,0,0,1,0,137.0
506,1250,Borivali West,3,0,1,0,0,0,0,1,225.0
507,515,Borivali West,1,0,1,0,0,0,0,1,84.0
508,300,Borivali West,1,0,1,0,0,0,0,1,48.5
509,580,Borivali West,1,0,1,0,0,0,0,1,87.0
510,760,Borivali West,2,0,0,0,0,0,0,1,130.0
511,900,Borivali West,2,0,1,1,0,1,1,0,155.0
512,1600,Borivali West,3,1,1,0,0,0,0,1,315.0
513,1350,Borivali West,3,0,0,0,0,0,0,1,215.0
514,650,Borivali West,1,1,1,1,0,0,0,0,135.0
515,950,Borivali West,3,0,0,0,0,0,0,0,180.0
516,570,Borivali West,1,0,0,0,0,0,0,0,125.0
517,1160,Borivali West,3,0,0,0,0,0,0,0,250.0
518,420,Borivali West,1,0,0,0,0,0,0,0,75.0
519,650,Borivali West,1,0,0,0,0,0,0,1,95.0
520,750,Borivali West,2,0,0,0,0,0,0,0,160.0
521,1050,Borivali West,2,1,0,0,0,0,0,0,162.0
522,575,Borivali West,1,0,1,1,0,0,0,0,95.0
523,1125,Borivali West,2,0,1,0,0,0,0,1,180.0
524,750,Borivali West,2,0,1,0,0,0,0,0,126.0
525,750,Borivali West,2,0,1,0,0,0,0,0,127.0
526,600,Borivali West,1,0,1,1,1,1,0,1,88.0
527,600,Borivali West,1,0,1,0,0,0,0,0,95.0
528,592,Borivali West,1,0,1,0,0,0,0,1,110.0
529,446,Borivali West,1,0,0,0,0,0,0,0,69.0
530,446,Borivali West,1,0,1,0,0,0,0,0,69.0
531,625,Borivali West,1,0,0,0,0,0,0,0,110.0
532,800,Borivali West,2,0,1,1,0,1,1,0,125.0
533,500,Borivali West,1,0,1,0,0,0,0,0,80.0
534,425,Borivali West,1,0,0,0,0,0,0,0,62.0
535,900,Borivali West,2,0,1,0,0,0,0,1,142.0
536,975,Borivali West,2,0,0,0,0,0,0,0,162.0
537,585,Borivali West,1,0,0,0,0,0,0,0,91.0
538,575,Borivali West,1,1,1,0,0,0,0,1,100.0
539,610,Borivali West,1,0,0,0,0,0,0,0,98.0
540,540,Borivali West,1,0,0,0,0,0,0,0,87.5
541,590,Borivali West,1,0,1,0,0,0,0,1,100.0
542,800,Borivali West,2,0,1,0,0,0,0,1,135.0
543,650,Borivali West,1,0,1,0,0,0,0,1,95.0
544,1050,Borivali West,2,0,0,0,0,0,0,0,168.0
545,1600,Borivali West,3,0,1,0,0,0,0,1,250.0
546,650,Borivali West,1,0,1,0,0,0,0,1,100.0
547,800,Borivali West,2,0,1,0,0,0,0,1,140.0
548,850,Borivali West,2,0,1,0,0,0,0,0,135.0
549,750,Borivali West,2,0,0,0,0,0,0,1,140.0
550,610,Borivali West,1,0,1,0,0,0,0,0,90.0
551,1300,Borivali West,3,0,1,0,0,0,0,0,225.0
552,960,Borivali West,2,1,1,0,0,0,1,1,140.0
553,1100,Borivali West,3,0,0,0,0,0,0,0,225.0
554,1140,Borivali West,3,0,1,0,0,0,0,1,190.0
555,1500,Borivali West,3,0,1,0,0,0,0,1,260.0
556,650,Borivali West,1,0,1,0,0,0,0,1,96.0
557,980,Borivali West,1,0,1,0,0,0,0,1,200.0
558,580,Borivali West,1,0,1,0,0,0,0,1,90.0
559,1122,Borivali West,1,1,1,0,0,0,0,0,175.0
560,1150,Borivali West,3,0,0,0,0,0,0,0,185.0
561,2400,Borivali West,4,1,1,0,0,0,0,0,475.0
562,1150,Borivali West,2,1,1,1,0,1,1,0,167.0
563,580,Borivali West,1,0,0,0,0,0,0,0,96.0
564,580,Borivali West,1,0,1,0,0,0,0,1,96.0
565,732,Borivali West,2,1,1,1,0,1,0,0,156.0
566,515,Borivali West,1,0,1,0,0,0,0,0,84.0
567,775,Borivali West,2,1,1,0,0,0,0,0,137.0
568,770,Borivali West,2,1,1,1,0,1,0,0,167.0
569,650,Borivali West,1,0,1,0,0,0,0,1,115.0
570,550,Borivali West,1,0,1,0,0,0,0,1,108.0
571,600,Borivali West,1,0,1,0,0,0,0,1,89.0
572,2250,Borivali West,4,0,1,1,0,1,0,0,400.0
573,1200,Borivali West,2,0,0,0,0,0,0,1,185.0
574,525,Borivali West,1,0,0,0,0,0,0,0,85.0
575,600,Borivali West,1,0,0,0,0,0,0,0,95.0
576,900,Borivali West,2,0,1,0,0,0,0,1,130.0
577,600,Borivali West,1,0,1,0,0,0,0,1,95.0
578,1100,Borivali West,2,0,1,0,0,0,0,1,185.0
579,580,Borivali West,1,0,1,0,0,0,1,1,94.99
580,580,Borivali West,1,0,1,0,0,0,0,1,110.0
581,900,Borivali West,2,0,1,0,0,0,0,1,170.0
582,1250,Borivali West,3,0,1,0,0,0,1,1,250.0
583,925,Borivali West,2,0,1,0,0,0,0,1,200.0
584,575,Borivali West,1,0,1,0,0,0,1,1,115.0
585,325,Borivali West,1,0,1,0,0,0,0,1,53.0
586,560,Borivali West,1,0,1,0,0,0,0,0,97.0
587,450,Borivali West,1,0,0,0,0,0,0,0,95.0
588,450,Borivali West,1,0,1,0,0,0,0,1,95.0
589,1150,Borivali West,2,0,1,0,0,0,0,1,192.0
590,380,Borivali West,1,0,0,0,0,0,0,0,65.0
591,435,Borivali West,1,0,0,0,0,0,0,1,75.0
592,585,Borivali West,1,0,1,1,0,1,1,1,115.0
593,1250,Borivali West,3,0,0,0,0,0,0,0,250.0
594,2305,Others,4,0,1,1,1,0,0,0,1500.0
595,1500,Others,3,0,1,1,0,0,0,0,200.0
596,1400,Others,3,0,1,1,0,0,0,0,195.0
597,960,Others,2,0,0,0,0,0,0,0,115.0
598,2800,Others,4,0,1,1,1,1,0,0,501.0
599,2800,Others,4,0,0,1,1,1,0,0,501.0
600,1735,Others,3,0,1,1,1,1,0,0,285.0
601,2800,Others,4,0,0,1,0,0,0,0,501.0
602,764,Others,2,0,1,1,1,1,0,0,190.0
603,1600,Chembur,3,0,0,1,0,1,0,0,337.0
604,715,Chembur,1,0,0,1,0,1,0,0,107.0
605,1016,Chembur,2,0,0,1,0,1,0,0,150.0
606,1000,Chembur,2,0,0,1,1,1,0,0,185.0
607,1100,Chembur,2,0,0,1,0,1,0,0,176.0
608,1250,Chembur,2,1,1,1,1,1,1,0,196.0
609,1200,Chembur,2,1,1,1,0,1,1,0,215.0
610,989,Chembur,2,1,1,1,0,1,1,0,145.0
611,800,Chembur,2,1,1,1,0,1,0,0,150.0
612,650,Chembur,1,0,1,1,1,1,0,0,130.0
613,2300,Chembur,3,0,1,1,1,1,0,0,370.0
614,1100,Chembur,2,0,1,1,1,1,0,0,199.0
615,1016,Chembur,2,0,1,1,1,1,0,0,150.0
616,1550,Chembur,3,0,1,1,1,1,0,0,310.0
617,585,Chembur,1,0,1,1,1,1,0,0,110.0
618,632,Chembur,1,0,1,1,1,1,0,0,122.0
619,1050,Chembur,2,0,1,1,1,1,0,0,175.0
620,1060,Chembur,2,0,1,1,1,1,0,0,205.0
621,1600,Chembur,3,0,1,1,1,1,0,0,325.99999
622,1091,Chembur,2,0,1,1,1,1,0,0,189.0
623,585,Chembur,1,0,1,1,1,1,0,0,95.0
624,620,Chembur,1,0,1,1,1,1,0,0,92.0
625,725,Chembur,1,0,1,1,1,1,0,0,112.0
626,1050,Chembur,2,0,0,1,0,1,0,0,162.0
627,666,Chembur,1,0,0,1,0,1,0,0,129.0
628,600,Chembur,1,0,0,1,0,1,0,0,115.0
629,1000,Chembur,2,0,0,1,0,1,0,0,185.0
630,1070,Chembur,2,0,0,1,0,1,0,0,175.0
631,695,Chembur,1,0,0,1,0,0,0,0,102.0
632,765,Chembur,1,1,1,1,0,1,1,0,125.0
633,775,Chembur,1,1,1,1,0,1,0,0,140.0
634,1252,Chembur,2,1,1,1,0,1,1,0,202.0
635,700,Chembur,1,1,0,1,0,1,1,0,112.0
636,617,Chembur,1,0,1,1,1,1,1,0,120.0
637,800,Chembur,2,1,0,0,0,1,1,0,150.0
638,600,Chembur,1,0,1,1,1,1,0,0,110.0
639,600,Chembur,1,0,1,1,0,0,0,0,120.0
640,600,Chembur,1,0,0,1,0,1,0,0,120.0
641,575,Chembur,1,1,1,1,0,1,1,0,97.0
642,510,Chembur,1,0,1,0,0,0,0,1,80.0
643,650,Chembur,1,0,1,0,0,0,0,1,115.0
644,650,Chembur,1,0,1,0,0,1,0,0,110.0
645,1000,Chembur,2,1,1,1,1,1,1,0,175.0
646,1400,Chembur,3,0,1,1,0,1,1,1,275.0
647,1010,Chembur,2,0,1,0,0,0,1,0,196.0
648,650,Chembur,1,0,0,0,0,0,0,0,130.0
649,520,Chembur,1,0,1,0,0,0,0,1,80.0
650,1050,Chembur,2,1,1,1,1,1,1,0,170.0
651,1050,Chembur,3,0,1,0,0,0,0,0,165.0
652,1039,Chembur,2,1,0,0,0,0,0,0,160.0
653,1270,Chembur,3,0,1,1,1,1,1,0,275.0
654,1250,Chembur,3,1,1,0,0,0,0,1,230.0
655,1020,Chembur,2,0,1,1,0,1,0,0,175.0
656,1020,Chembur,2,0,1,1,0,1,0,1,175.0
657,1000,Chembur,2,0,1,1,0,0,0,1,170.0
658,650,Chembur,1,0,1,0,0,0,0,1,105.0
659,450,Chembur,1,1,1,0,0,0,1,1,69.9
660,550,Chembur,1,0,1,1,0,1,1,1,90.0
661,1278,Chembur,2,0,1,1,0,1,1,1,192.0
662,1787,Chembur,3,0,1,1,0,1,1,1,268.0
663,1496,Chembur,2,0,1,1,0,1,1,1,224.0
664,1000,Chembur,2,0,1,0,0,0,0,0,200.0
665,1200,Chembur,2,0,1,0,0,0,0,0,200.0
666,1050,Chembur,2,0,1,0,0,0,0,0,211.0
667,499,Chembur,1,1,1,1,0,1,1,1,94.99
668,904,Chembur,2,1,1,1,0,1,1,1,169.0
669,696,Chembur,2,1,1,1,0,0,0,0,145.0
670,503,Chembur,2,1,1,1,0,0,0,0,96.0
671,495,Chembur,1,1,1,1,0,0,0,0,94.0
672,473,Chembur,1,1,1,1,0,0,0,0,92.0
673,506,Chembur,2,1,1,1,0,0,0,0,97.0
674,698,Chembur,2,1,1,1,0,0,0,0,146.0
675,1090,Chembur,2,0,1,1,1,1,1,1,214.0
676,649,Chembur,2,1,0,0,0,0,0,0,145.0
677,800,Chembur,2,0,0,0,0,0,0,0,168.0
678,750,Chembur,1,0,1,0,0,0,0,0,135.0
679,1500,Chembur,3,0,1,1,0,1,1,1,270.0
680,1100,Chembur,2,0,1,0,0,0,0,1,215.0
681,800,Chembur,2,0,1,0,0,0,0,0,168.0
682,700,Chembur,2,1,1,0,0,0,0,0,140.0
683,1200,Chembur,2,0,1,0,0,0,0,1,255.0
684,850,Chembur,2,0,1,0,0,0,0,1,153.0
685,776,Chembur,2,1,1,1,0,1,1,0,170.0
686,600,Chembur,1,0,0,0,0,0,0,0,90.0
687,1020,Chembur,1,0,1,1,1,1,1,0,170.0
688,600,Chembur,1,0,1,0,0,0,0,1,92.0
689,1278,Chembur,2,0,1,1,0,1,1,0,195.0
690,1278,Chembur,2,0,1,1,0,1,1,1,191.0
691,585,Chembur East,1,0,1,1,1,1,0,0,127.0
692,1550,Chembur East,3,0,1,1,1,1,0,0,321.0
693,1050,Chembur East,2,0,1,1,1,1,0,0,182.0
694,1120,Chembur East,2,0,1,1,1,1,0,0,245.0
695,1150,Chembur East,2,0,1,1,1,1,0,0,190.0
696,675,Chembur East,1,0,1,1,1,1,0,0,120.0
697,675,Chembur East,1,0,1,1,1,1,0,0,107.0
698,1350,Chembur East,3,0,1,1,1,1,0,0,290.0
699,1850,Chembur East,3,1,1,1,0,1,0,0,400.0
700,1270,Chembur East,2,1,1,1,0,1,0,0,222.0
701,1073,Chembur East,2,1,1,1,0,1,0,0,195.0
702,2350,Others,4,0,1,1,1,1,1,0,850.0
703,980,Others,2,0,1,1,0,1,0,0,325.0
704,1836,Others,3,1,1,1,1,1,1,1,600.0
705,1069,Dahisar,2,0,0,1,1,1,0,0,180.0
706,686,Dahisar,2,0,0,1,1,1,0,0,150.0
707,2730,Dahisar,4,0,1,1,1,1,0,0,595.0
708,1850,Dahisar,3,0,1,1,1,1,0,0,280.0
709,1230,Dahisar,3,0,1,1,1,1,0,0,260.0
710,1250,Dahisar,3,0,1,1,1,1,0,0,260.0
711,450,Dahisar,1,0,1,0,0,0,1,1,57.0
712,1100,Dahisar,2,0,1,0,0,0,0,1,150.0
713,950,Dahisar,2,0,1,1,1,1,1,0,160.0
714,580,Dahisar,1,0,1,0,0,0,0,1,95.0
715,640,Dahisar,1,0,1,1,0,0,0,1,80.0
716,600,Dahisar,1,0,1,1,0,0,0,1,74.5
717,850,Dahisar,2,0,1,0,0,0,0,1,135.0
718,750,Dahisar,2,0,1,0,0,0,0,1,140.0
719,354,Dahisar,1,0,0,0,0,0,0,0,55.0
720,510,Dahisar,1,0,1,0,0,0,0,1,90.0
721,850,Dahisar,2,0,0,1,0,0,0,0,130.0
722,890,Dahisar,2,0,0,0,0,0,0,0,145.0
723,820,Dahisar,2,0,0,0,0,0,0,0,145.0
724,595,Dahisar,1,0,1,1,0,1,1,0,98.0
725,780,Dahisar,2,0,0,0,0,0,0,0,142.0
726,1044,Dahisar,3,0,0,0,0,0,0,0,160.0
727,1196,Dahisar,3,1,1,1,0,1,1,0,275.0
728,560,Dahisar,2,1,1,1,0,1,1,0,117.0
729,720,Dahisar,2,1,1,1,0,1,1,0,138.99999
730,721,Dahisar,2,1,1,1,0,1,1,0,145.0
731,620,Dahisar,1,0,1,0,1,1,0,0,92.0
732,1010,Dahisar,2,0,0,0,0,0,0,0,180.0
733,480,Dahisar,1,0,0,0,0,0,0,0,62.0
734,850,Dahisar,2,1,0,0,0,0,0,0,145.0
735,950,Dahisar,2,0,1,1,0,0,0,0,215.0
736,992,Dahisar,2,1,1,1,0,1,1,0,138.99999
737,1984,Dahisar,4,1,1,1,0,1,1,0,294.0
738,850,Dahisar,2,0,1,0,0,0,0,1,155.0
739,650,Dahisar,1,0,1,1,0,1,1,1,91.0
740,1250,Dahisar,3,0,1,1,0,1,1,0,225.0
741,1196,Dahisar,3,0,1,1,0,1,1,0,225.0
742,855,Dahisar,2,1,1,1,0,1,1,0,195.0
743,574,Dahisar,1,0,1,0,0,0,1,1,68.0
744,492,Dahisar,1,0,0,0,0,0,0,0,90.0
745,492,Dahisar,1,0,1,0,0,0,0,1,90.0
746,865,Dahisar,2,1,1,1,0,1,1,0,145.0
747,1200,Dahisar,2,0,1,0,0,0,0,1,160.0
748,1300,Dahisar,3,0,0,0,0,0,0,0,175.0
749,566,Dahisar East,1,1,1,1,0,1,0,0,65.0
750,793,Dahisar East,2,1,1,1,0,1,0,0,90.0
751,600,Dahisar East,1,0,0,0,0,0,0,0,85.0
752,580,Dahisar East,1,0,0,0,0,0,0,0,80.0
753,1020,Dahisar East,2,0,0,0,0,0,0,0,150.0
754,580,Dahisar East,1,0,0,0,0,0,0,0,85.0
755,580,Dahisar East,1,1,0,0,0,0,0,0,85.0
756,590,Dahisar East,1,0,0,0,0,0,0,0,86.0
757,785,Dahisar East,2,1,0,0,0,0,0,0,120.0
758,780,Dahisar East,2,0,0,0,0,0,0,0,115.0
759,815,Dahisar East,2,0,0,0,0,0,0,0,125.0
760,600,Dahisar East,1,0,0,0,0,0,0,0,75.0
761,1300,Dahisar East,3,0,0,0,0,0,0,0,180.0
762,792,Dahisar East,2,0,1,0,0,0,1,1,87.5
763,1026,Dahisar East,2,0,1,0,0,0,1,1,115.0
764,927,Dahisar East,2,0,1,0,0,0,1,1,102.0
765,1000,Dahisar West,2,0,1,1,0,1,0,1,145.0
766,1100,Dahisar West,2,0,1,0,0,0,0,1,160.0
767,560,Dahisar West,1,0,0,0,0,0,0,1,85.0
768,410,Dahisar West,1,0,0,0,0,0,0,0,70.0
769,585,Dahisar West,1,0,0,0,0,0,0,0,90.0
770,610,Dahisar West,1,0,0,0,0,0,0,0,100.0
771,490,Dahisar West,1,0,0,0,0,0,0,0,80.0
772,550,Dahisar West,1,0,0,0,0,0,0,0,82.0
773,990,Dahisar West,2,0,0,0,0,0,0,0,150.0
774,800,Dahisar West,2,0,1,0,0,0,0,1,140.0
775,550,Dahisar West,1,0,1,0,0,0,0,0,90.0
776,500,Dahisar West,1,0,0,0,0,0,0,1,75.0
777,560,Dahisar West,1,0,0,0,0,0,0,0,92.0
778,1050,Dattapada,2,0,1,1,1,1,0,0,185.0
779,1250,Dattapada,2,0,1,1,1,1,0,0,210.0
780,1050,Dattapada,2,0,1,1,1,1,0,0,165.0
781,1050,Dattapada,2,0,1,1,1,1,0,0,190.0
782,950,Dattapada,2,0,1,1,1,1,0,0,150.0
783,1300,Dattapada,3,0,1,1,1,1,0,0,240.0
784,600,Dattapada,1,0,1,1,1,1,0,0,112.0
785,1050,Dattapada,2,0,1,1,1,1,0,0,180.0
786,950,Dattapada,2,0,1,1,1,1,0,0,175.0
787,1250,Dattapada,3,0,1,1,1,1,0,0,195.0
788,1200,Dattapada,3,0,1,1,1,1,0,0,195.0
789,850,Dattapada,2,0,1,1,1,1,0,0,160.0
790,1300,Dattapada,3,0,0,1,1,1,0,0,240.0
791,950,Dattapada,2,0,0,1,1,1,0,0,150.0
792,671,Others,1,1,1,1,0,1,0,0,140.0
793,750,Others,1,1,1,1,0,1,0,1,145.0
794,375,Dombivali,1,1,0,0,0,1,0,0,20.18
795,2115,Dombivali,3,0,1,1,0,1,1,0,160.0
796,1595,Dombivali,2,0,1,1,0,1,1,0,100.0
797,1503,Dombivali,2,0,1,1,0,1,1,0,105.0
798,929,Dombivali,2,0,1,1,1,1,1,0,65.0
799,791,Dombivali,2,0,1,1,1,1,1,0,50.0
800,450,Dombivali,1,0,1,1,0,1,0,1,36.0
801,600,Dombivali,1,1,0,1,0,0,1,0,45.0
802,1000,Dombivali,2,1,1,0,0,0,1,1,60.0
803,710,Dombivali,1,1,1,0,0,0,1,0,40.95
804,650,Dombivali,1,1,1,0,0,0,1,1,45.0
805,600,Dombivali,1,1,1,0,0,0,1,1,42.0
806,670,Dombivali,1,1,1,1,1,1,1,0,41.0
807,1098,Dombivali,2,0,1,1,0,1,1,0,68.0
808,1098,Dombivali,1,0,1,1,0,0,1,0,80.0
809,1131,Dombivali,3,1,1,0,0,0,1,0,63.0
810,870,Dombivali,2,1,1,0,0,1,0,0,47.85
811,666,Dombivali,1,1,1,0,0,1,0,0,36.63
812,1010,Dombivali,3,1,1,0,0,1,0,0,55.55
813,750,Dombivali,2,0,1,1,1,1,1,1,50.0
814,1120,Dombivali,3,0,1,1,0,1,1,0,68.0
815,774,Dombivali,1,1,1,1,0,0,1,0,48.37
816,990,Dombivali,2,1,1,1,0,0,1,0,61.87
817,1314,Dombivali,3,1,1,1,0,0,1,0,82.12
818,1062,Dombivali,2,1,1,1,0,0,1,0,66.37
819,1197,Dombivali,3,1,1,1,0,0,1,0,74.81
820,1098,Dombivali,2,1,1,1,0,0,1,0,68.62
821,729,Dombivali,1,1,1,1,0,0,1,0,45.56
822,1150,Dombivali,2,1,1,1,1,1,1,0,65.42
823,700,Dombivali,1,1,1,1,1,1,1,0,44.75
824,774,Dombivali,1,1,1,1,1,1,1,0,43.96
825,555,Dombivali East,1,0,1,1,1,1,0,0,38.0
826,600,Dombivali East,1,0,1,1,1,1,0,0,36.0
827,550,Dombivali East,1,0,1,1,1,1,0,0,37.0
828,950,Dombivali East,3,0,1,1,1,1,0,0,76.0
829,530,Dombivali East,1,1,1,1,0,1,0,0,34.67
830,675,Dombivali East,1,1,1,1,0,1,0,0,54.0
831,445,Dombivali East,1,1,0,0,0,0,0,0,31.0
832,400,Dombivali East,1,1,0,0,0,0,0,0,21.0
833,530,Dombivali East,1,1,1,0,0,0,1,1,31.2
834,690,Dombivali East,1,0,1,0,0,0,1,0,45.0
835,1480,Dombivali East,3,0,0,0,0,0,0,0,89.0
836,955,Dombivali East,2,1,0,0,0,0,0,0,54.0
837,450,Dombivali East,1,0,0,0,0,0,0,0,31.0
838,500,Dombivali East,1,1,0,0,0,0,0,0,36.0
839,540,Dombivli (West),1,0,1,0,0,0,0,0,40.0
840,645,Dombivli (West),1,0,1,0,0,0,0,0,45.0
841,725,Dombivli (West),1,0,1,0,0,0,0,0,55.0
842,350,Dombivli (West),1,1,1,0,0,0,1,0,24.0
843,1015,Dombivli (West),2,0,1,0,0,0,0,0,75.0
844,750,Dombivli (West),2,0,0,0,0,0,0,0,60.0
845,375,Dombivli (West),1,1,1,0,0,0,1,0,26.0
846,1075,Dombivli (West),2,0,1,0,0,0,0,1,87.0
847,700,Dombivli (West),1,0,1,0,0,0,0,0,50.0
848,950,Dombivli (West),2,1,1,0,0,0,1,1,60.0
849,995,Dombivli (West),2,0,1,0,0,0,0,0,80.0
850,1034,Dombivli (West),2,0,1,0,0,0,0,0,82.0
851,785,Dombivli (West),1,0,1,0,0,0,0,0,55.0
852,420,Dombivli (West),1,0,1,0,0,0,0,0,29.5
853,700,Dombivli (West),1,0,1,0,0,0,0,0,46.0
854,640,Dombivli (West),1,1,1,0,0,0,0,0,46.0
855,600,Dombivli (West),1,1,1,0,0,0,0,0,44.0
856,450,Dombivli (West),1,0,0,0,0,0,0,0,30.0
857,380,Dombivli (West),1,0,0,0,0,0,0,0,26.5
858,1150,Dronagiri,2,0,1,1,0,1,0,1,61.0
859,690,Dronagiri,1,1,1,1,1,1,0,1,35.0
860,1070,Dronagiri,2,0,1,1,1,1,1,1,52.0
861,704,Dronagiri,1,1,1,1,1,1,0,1,34.0
862,688,Dronagiri,1,1,1,1,1,1,0,1,35.0
863,1120,Dronagiri,2,1,1,1,1,1,0,1,53.0
864,650,Dronagiri,1,1,1,1,1,1,0,1,30.0
865,665,Dronagiri,1,1,1,1,0,1,0,0,36.5
866,880,Dronagiri,1,1,1,1,0,1,0,1,44.0
867,600,Dronagiri,1,1,1,1,1,1,1,1,34.0
868,1365,Dronagiri,2,0,1,1,0,1,0,0,78.0
869,660,Dronagiri,1,1,1,0,0,0,1,0,38.0
870,1050,Dronagiri,2,1,1,0,0,0,1,0,60.0
871,735,Dronagiri,1,1,1,0,0,0,0,0,35.0
872,665,Dronagiri,1,1,0,0,0,0,0,0,30.0
873,665,Dronagiri,1,1,1,0,0,0,0,0,30.0
874,650,Dronagiri,1,1,1,0,0,0,0,0,35.0
875,640,Dronagiri,1,1,1,0,0,0,0,0,36.0
876,555,Dronagiri,1,1,0,0,0,0,0,0,28.0
877,530,Dronagiri,1,1,0,0,0,0,0,0,26.0
878,450,Others,1,0,1,1,1,1,0,0,70.0
879,1650,Ghansoli,3,0,1,0,0,1,1,0,230.0
880,1365,Ghansoli,3,0,1,1,0,1,1,1,155.0
881,1140,Ghansoli,2,0,1,1,0,1,1,1,160.0
882,2065,Ghansoli,3,0,1,0,0,0,1,1,290.0
883,1550,Ghansoli,3,0,1,1,0,1,1,1,160.0
884,1145,Ghansoli,2,0,1,1,0,1,1,1,145.0
885,925,Ghansoli,2,0,1,1,0,1,1,1,120.0
886,1145,Ghansoli,2,0,1,0,0,0,1,1,125.0
887,1050,Ghansoli,2,0,1,1,0,1,1,1,130.0
888,640,Ghansoli,1,0,1,1,0,0,1,1,89.0
889,1665,Ghansoli,3,0,1,0,0,1,1,1,210.0
890,695,Ghansoli,1,0,1,1,0,1,1,1,90.0
891,905,Ghansoli,2,0,1,1,0,1,1,1,110.0
892,1200,Ghansoli,2,0,1,0,0,0,1,1,155.0
893,1205,Ghansoli,2,1,1,0,0,0,1,1,155.0
894,702,Ghansoli,1,1,1,0,0,0,1,1,90.0
895,645,Ghansoli,1,0,1,0,0,0,0,1,65.0
896,1450,Ghansoli,3,0,0,0,0,0,0,0,151.0
897,1200,Ghansoli,2,0,1,0,0,1,1,0,148.0
898,700,Ghansoli,1,0,1,1,0,1,1,0,85.0
899,1240,Ghansoli,2,0,1,0,0,1,1,1,165.0
900,1527,Others,3,1,1,1,0,1,1,0,220.0
901,1188,Others,2,1,1,1,0,1,1,0,175.0
902,815,Others,2,1,1,1,0,1,1,0,150.0
903,3410,Others,4,1,1,1,0,1,1,0,585.0
904,1766,Others,3,1,1,1,0,1,1,0,286.0
905,2200,Others,4,1,1,1,0,0,1,0,365.0
906,1558,Others,3,1,1,1,0,1,1,0,245.0
907,3410,Others,4,1,1,1,0,1,1,0,585.0
908,1733,Others,3,1,1,1,0,0,1,0,286.0
909,810,Others,2,1,1,0,0,0,0,1,140.0
910,642,Others,1,1,1,0,0,0,0,1,110.0
911,335,Others,1,1,1,1,1,1,1,0,60.0
912,1188,Ghatkopar West,2,0,1,1,0,0,1,0,175.0
913,5150,Ghatkopar West,3,1,1,0,0,0,1,1,900.0
914,850,Ghatkopar West,2,0,1,0,0,0,1,1,155.0
915,686,Ghatkopar West,2,1,1,0,0,0,1,0,143.0
916,1182,Ghatkopar West,3,1,1,0,0,0,1,0,246.0
917,1050,Ghatkopar West,2,0,1,0,0,0,1,0,167.0
